t,u,v,x,y,z,r,num_contours,threshold
1050.2378940582275,256,361,-1.973005502063274,-3.900876891334251,15.47455295735901,29.08,1,
1083.2769870758057,256,361,-1.9723272602268822,-3.899535922997594,15.469233413544174,29.09,1,
1117.3019409179688,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
1182.3160648345947,256,361,-1.973005502063274,-3.900876891334251,15.47455295735901,29.08,1,
1215.4078483581543,256,361,-1.9736842105263157,-3.9022187822497414,15.479876160990711,29.07,1,
1249.2091655731201,256,361,-1.9723272602268822,-3.899535922997594,15.469233413544174,29.09,1,
1282.5469970703125,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
1316.1840438842773,256,361,-1.9723272602268822,-3.899535922997594,15.469233413544174,29.09,1,
1349.7369289398193,256,361,-1.973005502063274,-3.900876891334251,15.47455295735901,29.08,1,
1380.237102508545,256,361,-1.973005502063274,-3.900876891334251,15.47455295735901,29.08,1,
1413.7790203094482,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
1446.94185256958,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
1481.0490608215332,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
1514.5647525787354,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
1547.9369163513184,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
1578.9518356323242,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
1612.1809482574463,256,361,-1.973005502063274,-3.900876891334251,15.47455295735901,29.08,1,
1644.9048519134521,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
1678.905963897705,256,361,-1.973005502063274,-3.900876891334251,15.47455295735901,29.08,1,
1711.9779586791992,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
1746.3610172271729,256,361,-1.9723272602268822,-3.899535922997594,15.469233413544174,29.09,1,
1777.1358489990234,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
1810.6088638305664,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
1844.0167903900146,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
1877.5959014892578,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
1910.2590084075928,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
1944.9610710144043,256,361,-1.9736842105263157,-3.9022187822497414,15.479876160990711,29.07,1,
1976.0830402374268,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
2009.5610618591309,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
2042.5081253051758,256,361,-1.974363386097729,-3.9035615966964903,15.485203028217482,29.06,1,
2075.624942779541,256,361,-1.973005502063274,-3.900876891334251,15.47455295735901,29.08,1,
2108.419895172119,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
2142.750024795532,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
2172.940969467163,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
2206.207036972046,256,361,-1.973005502063274,-3.900876891334251,15.47455295735901,29.08,1,
2239.030122756958,256,361,-1.9736842105263157,-3.9022187822497414,15.479876160990711,29.07,1,
2272.8919982910156,256,361,-1.9750430292598968,-3.9049053356282273,15.49053356282272,29.05,1,
2306.497097015381,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
2340.2199745178223,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
2371.5579509735107,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
2404.973030090332,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
2438.559055328369,256,361,-1.9702953296703296,-3.8955185439560434,15.453296703296703,29.12,1,
2471.992015838623,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
2504.8739910125732,256,361,-1.9723272602268822,-3.899535922997594,15.469233413544174,29.09,1,
2538.918972015381,256,361,-1.9702953296703296,-3.8955185439560434,15.453296703296703,29.12,1,
2568.835735321045,256,361,-1.9736842105263157,-3.9022187822497414,15.479876160990711,29.07,1,
2601.7260551452637,256,361,-1.973005502063274,-3.900876891334251,15.47455295735901,29.08,1,
2635.5550289154053,256,361,-1.973005502063274,-3.900876891334251,15.47455295735901,29.08,1,
2669.7800159454346,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
2702.0370960235596,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
2738.201856613159,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
2769.3119049072266,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
2802.0529747009277,256,361,-1.9702953296703296,-3.8955185439560434,15.453296703296703,29.12,1,
2863.6980056762695,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
2897.9039192199707,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
2930.612087249756,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
2964.585065841675,256,361,-1.973005502063274,-3.900876891334251,15.47455295735901,29.08,1,
2997.0569610595703,256,361,-1.973005502063274,-3.900876891334251,15.47455295735901,29.08,1,
3029.918909072876,256,361,-1.973005502063274,-3.900876891334251,15.47455295735901,29.08,1,
3063.262939453125,256,361,-1.9723272602268822,-3.899535922997594,15.469233413544174,29.09,1,
3096.5330600738525,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
3129.941940307617,256,361,-1.9702953296703296,-3.8955185439560434,15.453296703296703,29.12,1,
3164.462089538574,256,361,-1.973005502063274,-3.900876891334251,15.47455295735901,29.08,1,
3195.880889892578,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
3228.6720275878906,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
3261.915922164917,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
3295.7377433776855,256,361,-1.973005502063274,-3.900876891334251,15.47455295735901,29.08,1,
3328.79376411438,256,361,-1.9702953296703296,-3.8955185439560434,15.453296703296703,29.12,1,
3363.2709980010986,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
3395.029067993164,256,361,-1.973005502063274,-3.900876891334251,15.47455295735901,29.08,1,
3427.6039600372314,256,361,-1.9723272602268822,-3.899535922997594,15.469233413544174,29.09,1,
3461.2998962402344,256,361,-1.9723272602268822,-3.899535922997594,15.469233413544174,29.09,1,
3493.978977203369,256,361,-1.9723272602268822,-3.899535922997594,15.469233413544174,29.09,1,
3527.1689891815186,256,361,-1.9723272602268822,-3.899535922997594,15.469233413544174,29.09,1,
3560.932159423828,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
3592.18692779541,256,361,-1.973005502063274,-3.900876891334251,15.47455295735901,29.08,1,
3625.0178813934326,256,361,-1.973005502063274,-3.900876891334251,15.47455295735901,29.08,1,
3658.179759979248,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
3692.3668384552,256,361,-1.973005502063274,-3.900876891334251,15.47455295735901,29.08,1,
3725.9058952331543,256,361,-1.973005502063274,-3.900876891334251,15.47455295735901,29.08,1,
3759.6490383148193,256,361,-1.9723272602268822,-3.899535922997594,15.469233413544174,29.09,1,
3791.018009185791,256,361,-1.9723272602268822,-3.899535922997594,15.469233413544174,29.09,1,
3824.512004852295,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
3857.508897781372,256,361,-1.973005502063274,-3.900876891334251,15.47455295735901,29.08,1,
3890.500783920288,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
3923.5429763793945,256,361,-1.9696189495365604,-3.8941812564366636,15.44799176107106,29.13,1,
3957.556962966919,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
3989.3250465393066,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
4022.2089290618896,256,361,-1.9702953296703296,-3.8955185439560434,15.453296703296703,29.12,1,
4055.5849075317383,256,361,-1.973005502063274,-3.900876891334251,15.47455295735901,29.08,1,
4088.1919860839844,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
4121.560096740723,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
4155.41410446167,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
4187.308073043823,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
4220.548868179321,256,361,-1.9702953296703296,-3.8955185439560434,15.453296703296703,29.12,1,
4253.462076187134,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
4285.8569622039795,256,361,-1.9702953296703296,-3.8955185439560434,15.453296703296703,29.12,1,
4319.546937942505,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
4352.041959762573,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
4384.453773498535,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
4418.740034103394,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
4451.545000076294,256,361,-1.9702953296703296,-3.8955185439560434,15.453296703296703,29.12,1,
4484.573841094971,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
4517.740964889526,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
4584.557056427002,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
4617.146968841553,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
4649.785757064819,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
4681.9000244140625,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
4714.489936828613,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
4747.796058654785,256,361,-1.973005502063274,-3.900876891334251,15.47455295735901,29.08,1,
4781.8028926849365,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
4813.792943954468,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
4847.211122512817,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
4879.065036773682,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
4909.809827804565,256,361,-1.9702953296703296,-3.8955185439560434,15.453296703296703,29.12,1,
4943.694114685059,256,361,-1.9702953296703296,-3.8955185439560434,15.453296703296703,29.12,1,
4977.1788120269775,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
5009.870767593384,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
5042.7000522613525,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
5076.125860214233,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
5109.2529296875,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
5142.720937728882,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
5176.936864852905,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
5208.430051803589,256,361,-1.973005502063274,-3.900876891334251,15.47455295735901,29.08,1,
5242.141008377075,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
5275.840997695923,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
5306.5080642700195,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
5340.383052825928,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
5373.755931854248,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
5406.406879425049,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
5439.423084259033,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
5472.523927688599,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
5506.328105926514,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
5539.880990982056,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
5574.090003967285,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
5605.199813842773,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
5638.275861740112,256,361,-1.9723272602268822,-3.899535922997594,15.469233413544174,29.09,1,
5671.294927597046,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
5705.221891403198,256,361,-1.9723272602268822,-3.899535922997594,15.469233413544174,29.09,1,
5738.759994506836,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
5772.341966629028,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
5803.867816925049,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
5837.38899230957,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
5870.523929595947,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
5903.365850448608,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
5936.908960342407,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
5969.945907592773,256,361,-1.973005502063274,-3.900876891334251,15.47455295735901,29.08,1,
6000.942945480347,256,361,-1.9702953296703296,-3.8955185439560434,15.453296703296703,29.12,1,
6033.699035644531,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
6066.854953765869,256,361,-1.9723272602268822,-3.899535922997594,15.469233413544174,29.09,1,
6100.380897521973,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
6134.4499588012695,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
6168.823003768921,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
6198.952913284302,256,361,-1.9723272602268822,-3.899535922997594,15.469233413544174,29.09,1,
6264.800071716309,256,361,-1.9723272602268822,-3.899535922997594,15.469233413544174,29.09,1,
6298.210144042969,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
6332.07893371582,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
6364.955902099609,256,361,-1.9723272602268822,-3.899535922997594,15.469233413544174,29.09,1,
6398.798942565918,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
6430.123090744019,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
6463.325977325439,256,361,-1.9723272602268822,-3.899535922997594,15.469233413544174,29.09,1,
6496.459007263184,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
6529.438018798828,256,361,-1.973005502063274,-3.900876891334251,15.47455295735901,29.08,1,
6562.932014465332,256,361,-1.973005502063274,-3.900876891334251,15.47455295735901,29.08,1,
6597.145795822144,256,361,-1.9723272602268822,-3.899535922997594,15.469233413544174,29.09,1,
6627.641201019287,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
6660.8781814575195,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
6693.897008895874,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
6727.421045303345,256,361,-1.973005502063274,-3.900876891334251,15.47455295735901,29.08,1,
6761.600971221924,256,361,-1.9723272602268822,-3.899535922997594,15.469233413544174,29.09,1,
6794.8620319366455,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
6825.890064239502,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
6858.886957168579,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
6891.946077346802,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
6926.4209270477295,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
6961.634159088135,256,361,-1.973005502063274,-3.900876891334251,15.47455295735901,29.08,1,
6989.8388385772705,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
7022.351980209351,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
7056.205034255981,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
7088.8659954071045,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
7122.064828872681,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
7154.862880706787,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
7188.873052597046,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
7221.466779708862,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
7253.914833068848,256,361,-1.9736842105263157,-3.9022187822497414,15.479876160990711,29.07,1,
7287.497997283936,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
7321.421146392822,256,361,-1.9723272602268822,-3.899535922997594,15.469233413544174,29.09,1,
7355.210065841675,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
7389.24503326416,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
7420.567035675049,256,361,-1.973005502063274,-3.900876891334251,15.47455295735901,29.08,1,
7454.4031620025635,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
7486.65976524353,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
7520.988941192627,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
7553.508758544922,256,361,-1.9702953296703296,-3.8955185439560434,15.453296703296703,29.12,1,
7587.5818729400635,256,361,-1.9702953296703296,-3.8955185439560434,15.453296703296703,29.12,1,
7619.969129562378,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
7652.915954589844,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
7685.474157333374,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
7718.726873397827,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
7751.752853393555,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
7785.872936248779,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
7816.6961669921875,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
7850.534915924072,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
7882.37190246582,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
7949.377059936523,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
7982.342958450317,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
8016.59893989563,256,361,-1.9723272602268822,-3.899535922997594,15.469233413544174,29.09,1,
8047.899961471558,256,361,-1.973005502063274,-3.900876891334251,15.47455295735901,29.08,1,
8079.801082611084,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
8113.930940628052,256,361,-1.9723272602268822,-3.899535922997594,15.469233413544174,29.09,1,
8146.972894668579,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
8179.684162139893,256,361,-1.973005502063274,-3.900876891334251,15.47455295735901,29.08,1,
8213.700771331787,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
8244.65298652649,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
8277.817964553833,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
8311.438083648682,256,361,-1.9723272602268822,-3.899535922997594,15.469233413544174,29.09,1,
8344.014883041382,256,361,-1.973005502063274,-3.900876891334251,15.47455295735901,29.08,1,
8378.512859344482,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
8411.901950836182,256,361,-1.9723272602268822,-3.899535922997594,15.469233413544174,29.09,1,
8444.052934646606,256,361,-1.9723272602268822,-3.899535922997594,15.469233413544174,29.09,1,
8476.680040359497,256,361,-1.9723272602268822,-3.899535922997594,15.469233413544174,29.09,1,
8509.806156158447,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
8542.789936065674,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
8575.807094573975,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
8610.305070877075,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
8641.070127487183,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
8674.113988876343,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
8707.64183998108,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
8741.410970687866,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
8773.64993095398,256,361,-1.973005502063274,-3.900876891334251,15.47455295735901,29.08,1,
8807.432889938354,256,361,-1.9709721745104776,-3.8968567502576437,15.458605290278255,29.11,1,
8839.621782302856,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
8872.448921203613,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
8905.35593032837,256,361,-1.9723272602268822,-3.899535922997594,15.469233413544174,29.09,1,
8938.90404701233,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
8972.741842269897,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
9006.119966506958,256,361,-1.973005502063274,-3.900876891334251,15.47455295735901,29.08,1,
9037.245035171509,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
9069.400072097778,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
9102.459907531738,256,361,-1.9723272602268822,-3.899535922997594,15.469233413544174,29.09,1,
9134.231090545654,256,361,-1.9723272602268822,-3.899535922997594,15.469233413544174,29.09,1,
9167.894124984741,256,361,-1.9716494845360826,-3.89819587628866,15.463917525773196,29.1,1,
9202.145099639893,256,361,-1.9736842105263157,-3.9022187822497414,15.479876160990711,29.07,1,
